pred,p0(<=50K),p1(>50K),label,age,education_num,race,sex,capital_gain,capital_loss,hours_per_week,workclass=Government,workclass=Other/Unknown,workclass=Private,workclass=Self-Employed,education=Assoc,education=Bachelors,education=Doctorate,education=HS-grad,education=Masters,education=Prof-school,education=School,education=Some-college,marital_status=Divorced,marital_status=Married,marital_status=Separated,marital_status=Single,marital_status=Widowed,occupation=Blue-Collar,occupation=Other/Unknown,occupation=Professional,occupation=Sales,occupation=Service,occupation=White-Collar
0,0.7901136875152588,0.2098863422870636,0,0.2666666805744171,0.6875,1.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.9954696893692017,0.0045303343795239925,0,0.3333333432674408,0.625,0.0,0.0,0.0,0.0,0.4040403962135315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.7662191390991211,0.2337808609008789,0,0.644444465637207,0.5625,0.0,0.0,0.0,0.0,0.4040403962135315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.9652143120765686,0.034785669296979904,0,0.800000011920929,0.625,1.0,0.0,0.0,0.0,0.16161616146564484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.9767387509346008,0.023261262103915215,0,0.2777777910232544,0.375,1.0,0.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.3695110082626343,0.6304889917373657,0,0.2888889014720917,0.8125,1.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.9835941791534424,0.016405833885073662,0,0.36666667461395264,0.625,0.0,0.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8978052139282227,0.10219477117061615,0,0.31111112236976624,0.625,1.0,1.0,0.0,0.5369605422019958,0.4040403962135315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8818910121917725,0.11810901761054993,0,0.5444444417953491,0.375,1.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.9921035170555115,0.007896492257714272,0,0.35555556416511536,0.5625,1.0,0.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9396482706069946,0.06035175547003746,0,0.4444444477558136,0.5625,1.0,0.0,0.0,0.0,0.12121212482452393,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.9707604646682739,0.029239527881145477,0,0.24444444477558136,0.8125,1.0,1.0,0.0,0.0,0.1818181872367859,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.9767167568206787,0.02328321523964405,0,0.23333333432674408,0.5625,1.0,1.0,0.0,0.0,0.5555555820465088,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.8434323072433472,0.15656766295433044,0,0.5888888835906982,0.4375,1.0,1.0,0.0,0.0,0.4545454680919647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.9671207070350647,0.032879315316677094,0,0.6888889074325562,0.5625,1.0,0.0,0.0,0.0,0.3232323229312897,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.889422595500946,0.11057740449905396,0,0.3777777850627899,0.3125,1.0,1.0,0.0,0.0,0.5050504803657532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.998274028301239,0.0017259921878576279,0,0.2222222238779068,0.625,1.0,0.0,0.0,0.0,0.20202019810676575,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8775188326835632,0.12248115986585617,0,0.41111111640930176,0.8125,1.0,0.0,0.0,0.0,0.6060606241226196,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.7698370814323425,0.23016291856765747,0,0.3333333432674408,0.625,1.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.9969459772109985,0.0030540002044290304,0,0.21111111342906952,0.625,1.0,0.0,0.0,0.0,0.3030303120613098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.878045916557312,0.12195407599210739,0,0.2222222238779068,0.5625,1.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.9880507588386536,0.011949270032346249,0,0.2666666805744171,0.6875,1.0,0.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9895742535591125,0.010425719432532787,0,0.47777777910232544,0.625,1.0,0.0,0.0,0.0,0.20202019810676575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9271529912948608,0.07284700125455856,0,0.36666667461395264,0.5625,0.0,0.0,0.0,0.0,0.38383838534355164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.9863694906234741,0.013630487024784088,0,0.5444444417953491,0.5625,1.0,0.0,0.0,0.0,0.35353535413742065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.995428740978241,0.004571246914565563,0,0.20000000298023224,0.25,1.0,1.0,0.0,0.0,0.4040403962135315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.9123657941818237,0.08763417601585388,0,0.2777777910232544,0.875,1.0,1.0,0.0,0.0,0.3030303120613098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.43786656856536865,0.5621334314346313,1,0.5111111402511597,0.8125,0.0,1.0,0.0,0.0,0.4040403962135315,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.9786117672920227,0.021388230845332146,0,0.23333333432674408,0.6875,1.0,1.0,0.0,0.34527090191841125,0.4040403962135315,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.9949434399604797,0.005056547466665506,0,0.30000001192092896,0.375,1.0,0.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.9898388981819153,0.010161088779568672,0,0.4444444477558136,0.625,1.0,0.0,0.0,0.0,0.24242424964904785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9807626605033875,0.019237367436289787,0,0.23333333432674408,0.625,1.0,1.0,0.0,0.0,0.3030303120613098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.7303880453109741,0.2696119546890259,0,0.4333333373069763,0.625,1.0,1.0,0.0,0.0,0.6060606241226196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.9866288900375366,0.013371135108172894,0,0.23333333432674408,0.5625,1.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.9589597582817078,0.041040219366550446,1,0.5444444417953491,0.625,1.0,0.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.5227383375167847,0.47726166248321533,1,0.5555555820465088,0.5625,1.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.30025893449783325,0.6997410655021667,1,0.4333333373069763,0.8125,1.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8789706230163574,0.12102934718132019,0,0.36666667461395264,0.5625,0.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.9523672461509705,0.04763275012373924,0,0.25555557012557983,0.8125,1.0,0.0,0.0,0.0,0.38383838534355164,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.06359082460403442,0.9364091753959656,1,0.6000000238418579,0.8125,1.0,1.0,0.07298073172569275,0.0,0.5555555820465088,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.4551028609275818,0.5448971390724182,1,0.6777777671813965,0.5625,1.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9909271001815796,0.009072900749742985,0,0.2666666805744171,0.0625,1.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.013404607772827148,0.9865953922271729,1,0.5,0.8125,1.0,1.0,0.15024150907993317,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8940004706382751,0.10599952191114426,0,0.31111112236976624,0.8125,1.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.819390594959259,0.18060941994190216,0,0.5777778029441833,0.5625,1.0,0.0,0.0,0.0,0.38383838534355164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.9974610805511475,0.002538914792239666,0,0.24444444477558136,0.5625,1.0,0.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.9373356103897095,0.06266438215970993,0,0.4444444477558136,0.8125,1.0,0.0,0.0,0.0,0.4545454680919647,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.775113582611084,0.2248864471912384,0,0.25555557012557983,0.5625,1.0,1.0,0.0,0.0,0.4545454680919647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.9797589182853699,0.02024109847843647,0,0.2888889014720917,0.625,1.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.837060809135437,0.16293922066688538,0,0.3222222328186035,0.5625,1.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.9913356900215149,0.008664337918162346,0,0.41111111640930176,0.1875,1.0,0.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.7288677096366882,0.27113229036331177,0,0.41111111640930176,0.625,1.0,1.0,0.0,0.0,0.4040403962135315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.9934465289115906,0.006553486455231905,0,0.46666666865348816,0.5625,1.0,0.0,0.0,0.0,0.3030303120613098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.9919348955154419,0.00806510355323553,0,0.5,0.5625,1.0,0.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.17445522546768188,0.8255447745323181,1,0.36666667461395264,0.625,1.0,0.0,0.07298073172569275,0.0,0.21212121844291687,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.7643895745277405,0.23561041057109833,0,0.24444444477558136,0.5625,1.0,1.0,0.0,0.0,0.6060606241226196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.37873178720474243,0.6212682127952576,0,0.2888889014720917,0.8125,1.0,1.0,0.0,0.0,0.4343434274196625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.9956015348434448,0.0043984525837004185,0,0.2666666805744171,0.5625,1.0,1.0,0.0,0.0,0.35353535413742065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.9984809756278992,0.0015190388076007366,0,0.42222222685813904,0.625,1.0,0.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.923464298248291,0.07653570175170898,0,0.3777777850627899,0.5625,1.0,0.0,0.0,0.3831496834754944,0.4545454680919647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.9731424450874329,0.026857569813728333,0,0.5666666626930237,0.5625,1.0,1.0,0.0,0.0,0.4040403962135315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.34087318181991577,0.6591268181800842,1,0.42222222685813904,0.625,1.0,1.0,0.07688076794147491,0.0,0.4040403962135315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.8660471439361572,0.13395282626152039,0,0.46666666865348816,0.5625,0.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.32301926612854004,0.67698073387146,0,0.5222222208976746,0.8125,1.0,1.0,0.0,0.0,0.5050504803657532,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.9385941624641418,0.06140585616230965,0,0.4333333373069763,0.3125,0.0,0.0,0.03411034122109413,0.0,0.34343433380126953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.31401729583740234,0.6859827041625977,1,0.5444444417953491,0.8125,1.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.9546109437942505,0.04538906365633011,0,0.6666666865348816,0.5625,1.0,0.0,0.0,0.0,0.35353535413742065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.4643900394439697,0.5356099605560303,0,0.7444444298744202,0.8125,1.0,1.0,0.0,0.0,0.16161616146564484,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9962957501411438,0.0037042282056063414,0,0.25555557012557983,0.5625,1.0,0.0,0.0,0.0,0.35353535413742065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.3644712567329407,0.6355287432670593,1,0.3777777850627899,0.8125,1.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.9906343817710876,0.00936563964933157,0,0.42222222685813904,0.5625,1.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.19105201959609985,0.8089479804039001,1,0.41111111640930176,0.9375,1.0,1.0,0.0,0.0,0.5050504803657532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.675829291343689,0.32417070865631104,0,0.5333333611488342,0.4375,1.0,1.0,0.0,0.0,0.5050504803657532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.6285416483879089,0.37145835161209106,0,0.5777778029441833,0.625,1.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.9679965376853943,0.0320034883916378,0,0.2777777910232544,0.6875,1.0,1.0,0.0,0.0,0.5555555820465088,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.959799587726593,0.04020043835043907,0,0.6555555462837219,0.5625,1.0,0.0,0.0,0.14348025619983673,0.38383838534355164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9304447174072266,0.06955527514219284,0,0.20000000298023224,0.5625,1.0,1.0,0.0,0.0,0.2525252401828766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.7881274223327637,0.21187257766723633,0,0.47777777910232544,0.3125,1.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9869112372398376,0.013088771142065525,0,0.24444444477558136,0.8125,1.0,0.0,0.0,0.0,0.3030303120613098,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8522919416427612,0.14770804345607758,0,0.3444444537162781,0.625,1.0,1.0,0.0,0.0,0.808080792427063,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.21043097972869873,0.7895690202713013,1,0.5444444417953491,0.8125,1.0,1.0,0.0,0.0,0.5050504803657532,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.429002046585083,0.570997953414917,1,0.6777777671813965,0.1875,0.0,1.0,0.07298073172569275,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.9441952109336853,0.055804770439863205,0,0.4333333373069763,0.75,1.0,1.0,0.0,0.0,0.42424243688583374,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.7062070369720459,0.2937929928302765,1,0.4888888895511627,0.8125,1.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.9032889604568481,0.09671106934547424,0,0.8333333134651184,0.5625,1.0,0.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.25560539960861206,0.7443946003913879,1,0.4000000059604645,0.8125,1.0,1.0,0.0,0.0,0.5050504803657532,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8513059616088867,0.1486940085887909,0,0.31111112236976624,0.5625,0.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.36774975061416626,0.6322502493858337,0,0.5111111402511597,0.5625,1.0,1.0,0.05013050138950348,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.9018328189849854,0.09816715866327286,0,0.2888889014720917,0.8125,1.0,1.0,0.0,0.0,0.4040403962135315,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
